Worker ID  PID        Elapsed (ms)    Progress (%)    Current Time
5          85544      9222            92.22           2024-12-18T14:47:12.204048+08:00
21         85543      9321            93.21           2024-12-18T14:47:12.205975+08:00
3          85559      9194            91.94           2024-12-18T14:47:12.212948+08:00
13         85547      9356            93.56           2024-12-18T14:47:12.213693+08:00
16         85540      9321            93.21           2024-12-18T14:47:12.21413+08:00
20         85548      9304            93.04           2024-12-18T14:47:12.22325+08:00
2          85560      9200            92.00           2024-12-18T14:47:12.225405+08:00
14         85553      9000            90.00           2024-12-18T14:47:12.228008+08:00
4          85545      9337            93.37           2024-12-18T14:47:12.24801+08:00
10         85551      9408            94.08           2024-12-18T14:47:12.252404+08:00
7          85561      9189            91.89           2024-12-18T14:47:12.253859+08:00
23         85546      9281            92.81           2024-12-18T14:47:12.254075+08:00
1          85554      9251            92.51           2024-12-18T14:47:12.267252+08:00
6          85563      9117            91.17           2024-12-18T14:47:12.2707+08:00
0          85552      9418            94.18           2024-12-18T14:47:12.277211+08:00
18         85542      9414            94.14           2024-12-18T14:47:12.289125+08:00
22         85549      9488            94.88           2024-12-18T14:47:12.301452+08:00
3          85559      9290            92.90           2024-12-18T14:47:12.308922+08:00
4          85545      9400            94.00           2024-12-18T14:47:12.310771+08:00
15         85562      9266            92.66           2024-12-18T14:47:12.315259+08:00
12         85556      9264            92.64           2024-12-18T14:47:12.316747+08:00
23         85546      9344            93.44           2024-12-18T14:47:12.317249+08:00
14         85553      9100            91.00           2024-12-18T14:47:12.327791+08:00
17         85550      9503            95.03           2024-12-18T14:47:12.33841+08:00
5          85544      9362            93.62           2024-12-18T14:47:12.343552+08:00
19         85541      9480            94.80           2024-12-18T14:47:12.346556+08:00
11         85555      9349            93.49           2024-12-18T14:47:12.352864+08:00
6          85563      9200            92.00           2024-12-18T14:47:12.353407+08:00
9          85558      9308            93.08           2024-12-18T14:47:12.354374+08:00
16         85540      9466            94.66           2024-12-18T14:47:12.358502+08:00
8          85557      9332            93.32           2024-12-18T14:47:12.364023+08:00
3          85559      9347            93.47           2024-12-18T14:47:12.365768+08:00
20         85548      9448            94.48           2024-12-18T14:47:12.366338+08:00
21         85543      9482            94.82           2024-12-18T14:47:12.36757+08:00
23         85546      9400            94.00           2024-12-18T14:47:12.37227+08:00
18         85542      9500            95.00           2024-12-18T14:47:12.374277+08:00
13         85547      9518            95.18           2024-12-18T14:47:12.376156+08:00
5          85544      9404            94.04           2024-12-18T14:47:12.385545+08:00
16         85540      9516            95.16           2024-12-18T14:47:12.409087+08:00
4          85545      9500            95.00           2024-12-18T14:47:12.41077+08:00
2          85560      9390            93.90           2024-12-18T14:47:12.415724+08:00
10         85551      9582            95.82           2024-12-18T14:47:12.427044+08:00
0          85552      9575            95.75           2024-12-18T14:47:12.434807+08:00
1          85554      9435            94.35           2024-12-18T14:47:12.451887+08:00
7          85561      9388            93.88           2024-12-18T14:47:12.452057+08:00
13         85547      9600            96.00           2024-12-18T14:47:12.457361+08:00
20         85548      9547            95.47           2024-12-18T14:47:12.466048+08:00
9          85558      9428            94.28           2024-12-18T14:47:12.474081+08:00
5          85544      9501            95.01           2024-12-18T14:47:12.483364+08:00
19         85541      9618            96.18           2024-12-18T14:47:12.484849+08:00
8          85557      9456            94.56           2024-12-18T14:47:12.488952+08:00
16         85540      9602            96.02           2024-12-18T14:47:12.494652+08:00
12         85556      9447            94.47           2024-12-18T14:47:12.500441+08:00
18         85542      9628            96.28           2024-12-18T14:47:12.502269+08:00
17         85550      9667            96.67           2024-12-18T14:47:12.502573+08:00
14         85553      9276            92.76           2024-12-18T14:47:12.503864+08:00
21         85543      9622            96.22           2024-12-18T14:47:12.507342+08:00
22         85549      9701            97.01           2024-12-18T14:47:12.514205+08:00
15         85562      9468            94.68           2024-12-18T14:47:12.517095+08:00
20         85548      9600            96.00           2024-12-18T14:47:12.518305+08:00
7          85561      9459            94.59           2024-12-18T14:47:12.523065+08:00
4          85545      9614            96.14           2024-12-18T14:47:12.525103+08:00
11         85555      9522            95.22           2024-12-18T14:47:12.526317+08:00
0          85552      9691            96.91           2024-12-18T14:47:12.550385+08:00
2          85560      9528            95.28           2024-12-18T14:47:12.553386+08:00
6          85563      9400            94.00           2024-12-18T14:47:12.554258+08:00
3          85559      9539            95.39           2024-12-18T14:47:12.557995+08:00
23         85546      9586            95.86           2024-12-18T14:47:12.559186+08:00
1          85554      9546            95.46           2024-12-18T14:47:12.562296+08:00
14         85553      9340            93.40           2024-12-18T14:47:12.568229+08:00
7          85561      9514            95.14           2024-12-18T14:47:12.578413+08:00
10         85551      9736            97.36           2024-12-18T14:47:12.580285+08:00
13         85547      9729            97.29           2024-12-18T14:47:12.58719+08:00
19         85541      9732            97.32           2024-12-18T14:47:12.599224+08:00
5          85544      9621            96.21           2024-12-18T14:47:12.603031+08:00
11         85555      9600            96.00           2024-12-18T14:47:12.603485+08:00
0          85552      9744            97.44           2024-12-18T14:47:12.604103+08:00
22         85549      9800            98.00           2024-12-18T14:47:12.612892+08:00
20         85548      9700            97.00           2024-12-18T14:47:12.618305+08:00
3          85559      9602            96.02           2024-12-18T14:47:12.620801+08:00
14         85553      9400            94.00           2024-12-18T14:47:12.627785+08:00
9          85558      9583            95.83           2024-12-18T14:47:12.628936+08:00
15         85562      9597            95.97           2024-12-18T14:47:12.646675+08:00
12         85556      9598            95.98           2024-12-18T14:47:12.650983+08:00
23         85546      9685            96.85           2024-12-18T14:47:12.657798+08:00
8          85557      9633            96.33           2024-12-18T14:47:12.665368+08:00
19         85541      9800            98.00           2024-12-18T14:47:12.666441+08:00
17         85550      9845            98.45           2024-12-18T14:47:12.679734+08:00
9          85558      9635            96.35           2024-12-18T14:47:12.681102+08:00
12         85556      9646            96.46           2024-12-18T14:47:12.698966+08:00
23         85546      9726            97.26           2024-12-18T14:47:12.699227+08:00
15         85562      9660            96.60           2024-12-18T14:47:12.709121+08:00
20         85548      9800            98.00           2024-12-18T14:47:12.718303+08:00
3          85559      9700            97.00           2024-12-18T14:47:12.718371+08:00
16         85540      9831            98.31           2024-12-18T14:47:12.724189+08:00
1          85554      9711            97.11           2024-12-18T14:47:12.727651+08:00
14         85553      9500            95.00           2024-12-18T14:47:12.728265+08:00
8          85557      9700            97.00           2024-12-18T14:47:12.732013+08:00
18         85542      9857            98.57           2024-12-18T14:47:12.732105+08:00
17         85550      9900            99.00           2024-12-18T14:47:12.734672+08:00
21         85543      9849            98.49           2024-12-18T14:47:12.734699+08:00
11         85555      9745            97.45           2024-12-18T14:47:12.748641+08:00
4          85545      9845            98.45           2024-12-18T14:47:12.756206+08:00
12         85556      9708            97.08           2024-12-18T14:47:12.760877+08:00
7          85561      9700            97.00           2024-12-18T14:47:12.764558+08:00
0          85552      9909            99.09           2024-12-18T14:47:12.768704+08:00
6          85563      9618            96.18           2024-12-18T14:47:12.772201+08:00
5          85544      9792            97.92           2024-12-18T14:47:12.774213+08:00
22         85549      9968            99.68           2024-12-18T14:47:12.780883+08:00
19         85541      9923            99.23           2024-12-18T14:47:12.789972+08:00
23         85546      9818            98.18           2024-12-18T14:47:12.790382+08:00
9          85558      9750            97.50           2024-12-18T14:47:12.796334+08:00
13         85547      9948            99.48           2024-12-18T14:47:12.80573+08:00
2          85560      9789            97.89           2024-12-18T14:47:12.814497+08:00
10         85551      9971            99.71           2024-12-18T14:47:12.815298+08:00
20         85548      9908            99.08           2024-12-18T14:47:12.826438+08:00
1          85554      9811            98.11           2024-12-18T14:47:12.827812+08:00
14         85553      9607            96.07           2024-12-18T14:47:12.835019+08:00
16         85540      9943            99.43           2024-12-18T14:47:12.835904+08:00
8          85557      9805            98.05           2024-12-18T14:47:12.837172+08:00
18         85542      9971            99.71           2024-12-18T14:47:12.845924+08:00
17         85550      10014           100.00          2024-12-18T14:47:12.849329+08:00
3          85559      9839            98.39           2024-12-18T14:47:12.858083+08:00
21         85543      9979            99.79           2024-12-18T14:47:12.864044+08:00
15         85562      9817            98.17           2024-12-18T14:47:12.866198+08:00
4          85545      9960            99.60           2024-12-18T14:47:12.871144+08:00
11         85555      9873            98.73           2024-12-18T14:47:12.876835+08:00
12         85556      9827            98.27           2024-12-18T14:47:12.880297+08:00
6          85563      9729            97.29           2024-12-18T14:47:12.883154+08:00
23         85546      9913            99.13           2024-12-18T14:47:12.885407+08:00
7          85561      9824            98.24           2024-12-18T14:47:12.888273+08:00
5          85544      9907            99.07           2024-12-18T14:47:12.889082+08:00
0          85552      10032           100.00          2024-12-18T14:47:12.891871+08:00
22         85549      10082           100.00          2024-12-18T14:47:12.895475+08:00
19         85541      10030           100.00          2024-12-18T14:47:12.896959+08:00
13         85547      10052           100.00          2024-12-18T14:47:12.909394+08:00
9          85558      9864            98.64           2024-12-18T14:47:12.909929+08:00
20         85548      10001           100.00          2024-12-18T14:47:12.920133+08:00
1          85554      9909            99.09           2024-12-18T14:47:12.925241+08:00
10         85551      10084           100.00          2024-12-18T14:47:12.9281+08:00
2          85560      9903            99.03           2024-12-18T14:47:12.929298+08:00
14         85553      9701            97.01           2024-12-18T14:47:12.929717+08:00
16         85540      10043           100.00          2024-12-18T14:47:12.935825+08:00
8          85557      9908            99.08           2024-12-18T14:47:12.940052+08:00
18         85542      10069           100.00          2024-12-18T14:47:12.943277+08:00
21         85543      10067           100.00          2024-12-18T14:47:12.951872+08:00
4          85545      10044           100.00          2024-12-18T14:47:12.954942+08:00
6          85563      9804            98.04           2024-12-18T14:47:12.957759+08:00
3          85559      9940            99.40           2024-12-18T14:47:12.958855+08:00
11         85555      9956            99.56           2024-12-18T14:47:12.959627+08:00
15         85562      9912            99.12           2024-12-18T14:47:12.961874+08:00
12         85556      9914            99.14           2024-12-18T14:47:12.966773+08:00
9          85558      9932            99.32           2024-12-18T14:47:12.977461+08:00
7          85561      9917            99.17           2024-12-18T14:47:12.981916+08:00
11         85555      10022           100.00          2024-12-18T14:47:13.026077+08:00
3          85559      10008           100.00          2024-12-18T14:47:13.02689+08:00
14         85553      9800            98.00           2024-12-18T14:47:13.02778+08:00
6          85563      9900            99.00           2024-12-18T14:47:13.053398+08:00
14         85553      9900            99.00           2024-12-18T14:47:13.12778+08:00
